global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
958.011657965399	-2.0174378111549918	4.070055321877843	917786.3367976126	1155.9591283461627	-7.70460151223574	1336241.5064068204	59.36088446234525	986.0315869437002	-1.98352550917582	972258.2904507116	3.934373445551196	1023.0868988196552	911.2924588838604	1.079846	15.071444	0.1302287302987798	0.0712518318160402	0.1486800302	-0.0036938838	0.0781648882	0.1391740153	-0.0062908317	-0.0321692909	0.0116925664	0.0335362149	0.0060013834	-0.0581415523	-0.0498105216	-0.0282062583	-0.095267494	0.0692906556	0.0780285586	0.0066734222	0.1118621349	0.0445705827	-0.0002693639	0.0392013801	0.091341148	0.110647897	0.1358473809	0.0924004283	-0.0259879462	-0.0058637437	-0.0872185035	0.1253101541	0.0892334364	0.1006718826	-0.0852494474	-0.0069687939	-0.082105578	-0.075005614	-0.0152367455	0.0169652418	0.0203421579	-0.0224908193	0.1176407121	0.0938615847	-0.0609366066	0.0901385786	-0.0090947249	-0.1215335535	0.0520354979	0.1303412065	0.0480769428	0.0760794139	-0.0601669359	0.0682583065	0.1064708575	0.1054601878	0.0157012287	0.0368010231	-0.0776331278	-0.0891354401	0.0773248047	-0.021483939	-0.1695972927	-0.0571190667	0.0401032502	-0.0796684694	0.0572627927	-0.0337876603	-0.0815406502	-0.0967006535	-0.0232044804	0.0548786249	0.0926888004	-0.095675238	0.0255515685	0.0205175172	-0.187894306	-0.0385717618	0.0817745387	0.0919896039	-0.003273819	0.0102567923	-0.1280177706	-0.0305135671	0.1231894842	0.0	0.0471895263632831	0.0095258987163759	9.07427463546539e-05	0.0022268513983909	-0.0257455399363664	0.032204851443808	0.0010371524565177	0.000662832826615	-0.0064129540883755	-0.063945415350318	4.112598013961204e-05	0.0040890161443246	-0.0011629958235112	-0.0002550026064102	6.502632927604636e-08	1.3525592855044945e-06	0.0004360118253847	-0.0002359971481429	1.9010631187529818e-07	5.5694653931629055e-08	-1.974646733275492e-05	-5.1541212255668696e-08	2.6564965607838918e-15	3.899229721235572e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.654692898024	1.643034932625028	2.69956378982613	920937.1296012008	1158.4931190041934	2.533990658030689	1342106.3067800642	6.421108654986803	987.4637181653962	1.4321312216960678	975084.5946930292	2.0509998361566715	1023.5278736142404	915.0247342408046	0.977771	13.646789	0.1512941063334967	0.1041940599817335	0.1167326704	-0.0970169655	0.1392915773	0.1618150364	0.073167824	-0.0065444277	-0.1194045294	-0.0480014423	-0.0523339306	-0.0706031666	-0.0975073914	0.0412737896	-0.1074991147	0.0324418743	0.033011449	-0.0265855936	-0.0010866692	-0.1130590898	-0.0137772115	-0.1058161652	-0.0394576183	0.0829725027	-0.1451942606	0.2003442376	0.2210229741	-0.1227434667	-0.0796938618	0.0062965372	-0.0848548454	0.0389635356	0.0108440398	0.0461910214	-0.1327081883	-0.0388269511	0.0700345745	0.1001890587	0.0761763169	-0.0259073426	0.0252680346	0.0974620195	-0.0716576785	0.0518066192	-0.0342965328	0.1345645743	-0.0505898834	0.1446407417	0.1700753984	-0.0239060262	0.190226597	0.0551241667	0.1189947535	0.0662300991	-0.1261019226	-0.051931887	-0.1207925142	-0.1383472447	0.1007435058	0.0513195429	-0.1616475412	-0.0309151562	0.109780599	0.0187390365	0.0061398547	0.0939900615	0.0395542934	0.0742436817	-0.0459589675	-0.008398881	0.0029792586	-0.0946353116	0.0280935207	-0.067283726	-0.0853998905	0.0181892115	-0.0310110426	0.0463378063	-0.0109397417	0.0068418353	-0.1289185842	-0.0204492814	0.1267601484	0.0	0.0387493957464357	-0.0084401306168474	7.123580482944493e-05	0.0015015156707138	-0.0060773066106349	0.0196682333257314	0.0003868394021554	3.693365563966665e-05	-0.0902906471012841	-0.0838776930129086	0.0081524009539686	0.0070354673851677	-0.0003819956069302	0.000781000216581	6.099613382995689e-07	1.4592064371397188e-07	0.0004410032931547	4.99146776999996e-06	1.9448390457329025e-07	2.4914750498948376e-11	-1.9915770541939053e-05	-1.693032091841343e-07	2.8663576640046727e-14	3.9663791627916736e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.7140808332356	0.0593879352115891	0.0035269268486959	921051.1169495822	1164.8511695413029	6.3580505371094205	1356878.247181741	40.42480663243739	986.7461984081586	-0.7175197572375964	973668.0600729532	0.5148346020262993	1023.366264032346	931.9663091941438	1.117655	15.599157	0.1572519773974757	0.1013752485375031	-0.0544373733	-0.1258910862	0.0813748972	-0.0339084514	0.1422712692	0.0285919393	-0.0710761569	0.0376544596	-0.0728569129	-0.0157769103	0.0066801479	-0.0207071804	-0.0212609466	0.0170842123	0.0054514871	0.0229791164	-0.0530787033	-0.1089510529	0.0314687418	-0.1020549465	0.0388046566	0.1259453619	0.0822234898	0.048383567	0.0086069068	0.0199430817	0.1275724874	0.093144393	0.0048153767	0.0927826312	0.0979985352	-0.0414508442	-0.0449992771	0.0265569256	0.084754886	-0.0251041883	0.0764271008	0.0621193849	-0.0143629047	0.0181616099	0.0108861058	-0.0230018845	-0.1305224504	-0.0121314601	0.0425347178	-0.0046440625	0.0631638982	0.0989702045	-0.0359338403	0.0797503774	0.0904283234	0.0813501904	-0.1198230644	-0.0088365266	-0.0322366544	-0.1082304692	0.0111891242	0.1049189416	-0.0007959901	-0.0418996491	0.042217841	0.0075677313	0.0009471231	0.087002246	-0.0515892924	-0.0217627746	-0.0397163199	0.0299547809	0.0271988823	-0.0284188436	-0.1192393878	-0.0420490528	-0.0777442819	0.1191121746	-0.0315662637	0.0847448162	-0.0078234481	0.0034221101	-0.1294600787	-0.0102567923	0.1289185842	0.0	0.0285318089536161	-0.0102175867928195	0.0001043990798688	0.0008140641221656	-0.0230068687130966	-0.0169295621024617	0.0002866100729811	0.0005293160079816	0.0046316027270734	0.0949222498283575	2.145174382143376e-05	0.0090102335124771	-0.0005530693559237	-0.0001710737489935	2.926622759469105e-08	3.058857124618564e-07	0.0007754509155448	0.0003344476223901	6.013241224192686e-07	1.1185521212239097e-07	0.0001782144315512	0.0001981302020931	3.925557698146812e-08	3.1760383613117355e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.4142636761112	-1.2998171571243802	1.6895246419549057	918557.9008178224	1162.0736356847426	-2.77753385656024	1350415.134753556	7.714694324338398	985.886118401164	-0.8600800069946217	971971.438456114	0.7397376184318686	1022.802496038136	922.9975468860708	1.046483	14.605806	0.1283907310532377	0.0577289879495334	-0.0963451563	-0.0246410875	0.1245633048	-0.0901694963	0.0632124816	0.0620573089	0.0134078355	-0.0878965619	0.0335556066	-0.0498411198	0.0607302569	-0.042773091	-0.1405756094	0.1189108173	0.0787176652	-0.0814142955	-0.1489266031	-0.0798383728	-0.0996298893	-0.116923551	0.1323004517	0.0582903958	0.0405434597	0.1009630276	0.0990484382	0.1443010532	0.0671099242	-0.1897535074	0.1753276213	-0.0516683381	-0.0454255127	-0.0637589116	-0.0526685692	0.1257640216	0.1434353267	-0.1097077819	0.175286289	-0.0335049505	0.0276360306	0.0158687172	-0.0217916597	0.001856047	-0.0693270641	0.0234440796	0.134177055	0.027315364	0.1020069369	0.0326246619	0.0222041973	0.1562851864	-0.1173965362	-0.1514614233	-0.0240744778	-0.0393116195	-0.054712328	-0.2226853966	-0.1076242611	0.0105651209	0.0370213586	0.0121311276	-0.0422502949	-0.0096311508	-0.1340211715	0.1184778279	-0.04285614	-0.0185059298	-0.0119815375	0.0459056482	0.1385185187	-0.0144864438	-0.0237264471	0.022944238	-0.028704084	0.0208546159	0.0139149276	-0.0209483599	-0.0772048195	0.0	-0.1296407447	-0.0	0.1296407447	0.0	0.0471820365166593	0.0186502275630432	0.0003478309881532	0.0022261445698593	-0.0231251234638136	-0.000118254750717	1.3984186067139963e-08	0.0005347713352166	0.0492163419823725	0.0445847392552991	0.0024222483181258	0.001987798974463	7.700303398389191e-05	0.0006300723899075	3.969912165238646e-07	5.929467242724412e-09	0.0003029992141634	-0.0004724517013814	9.180852378363793e-08	2.232106101381796e-07	-2.0011666843375853e-05	-0.0001982260983945	3.929358608473607e-08	4.0046680985026844e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.5083684234102	4.094104747298957	16.761693681855853	926422.3592850952	1164.486288990694	2.4126533059513804	1356028.317247318	5.820895974718125	987.5350737275048	1.648955326340797	975225.5218419884	2.7190536682676845	1025.2665172166337	938.0696904407582	1.218464	17.006149	0.1602808707981911	0.1164063650350118	-0.1204861993	0.0464452	0.0739777684	-0.1029927003	-0.0313442013	-0.0110403073	-0.0430405932	-0.1526946933	-0.1236760687	0.0585254874	0.0592261185	0.1347202891	0.0213134033	0.0332522545	0.0577871808	0.0048459325	-0.0516238702	-0.0203747703	0.0635330233	-0.0424139943	-0.108816566	0.0455954536	-0.0682122548	-0.1158669605	0.0916223258	-0.0474285939	-0.0760534028	0.0968073472	0.0058741635	-0.1217540393	-0.0690672224	0.0437365702	0.0680639021	0.1272139454	0.0569129957	0.0671037916	0.0729679098	-0.0426419822	-0.031524183	0.0226749065	0.1151877076	-0.0193536094	-0.011597021	0.0298518165	-0.0585356307	-0.0130659053	0.069355949	-0.0965593789	0.0665746823	-0.095512278	-0.0206251426	-0.051381913	-0.0009777992	-0.0984973917	-0.0329536939	-0.0360983117	-0.0087972131	0.050889963	0.1410803879	-0.1056489233	-0.0563894976	0.120359985	0.0078012508	-0.0974407885	0.0402867767	-0.0106485407	0.094598769	-0.1116585802	0.1313431176	-0.0443614746	0.2794809511	-0.1785733181	0.1144511235	0.2196614806	0.0021363271	0.0869488688	0.2208402963	-0.0034221101	-0.1294600787	0.0102567923	0.1289185842	0.0	0.041592387060831	-0.0055896494558283	3.124418103904162e-05	0.0017299266614179	-0.0310828142882542	-0.0079576908244405	6.33248432573861e-05	0.000966141344078	-0.0550835840960672	-0.1042999260784397	0.0030342012368685	0.0108784745799679	0.0006640054816299	0.000587002447646	3.445718735424044e-07	4.409032796345554e-07	0.0005639932702568	0.0002609940560933	3.1808840889495977e-07	6.811789731608482e-08	-2.068725189361808e-05	-6.755850502422266e-07	4.564151601107918e-13	4.2796239091000474e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.637084779062	-0.871283644348182	0.7591351889086492	924745.8828223728	1158.9502157772288	-5.536073213465215	1343165.6026500852	30.648106624847077	988.1335254721288	0.5984517446239579	976407.864161978	0.3581444906434589	1026.3465975738493	941.2572988411288	1.152986	16.092266	0.2021002884705532	0.1335776686332785	-0.0663194476	-0.0050582285	-0.0205297262	-0.0322298711	0.0598685617	0.0800053796	0.0702066521	-0.0100994379	-0.0956348012	0.0391644394	-0.1034351762	0.0653094496	0.2880592895	-0.093028885	-0.0469338215	0.0819296846	-0.000385807	-0.0827302178	0.0379159725	0.0222697538	0.1005672897	0.1607111114	-0.0026708135	0.0229252198	0.0248758634	-0.0589604154	0.1299987916	0.0589577233	0.0580260895	-0.0304927677	0.1797483555	-0.0048529664	0.061198484	-0.0445822487	0.0025809416	0.1525457076	-0.2246999182	0.0524337591	-0.090572426	-0.0999727749	0.0795521968	-0.0551654783	-0.0962642244	-0.0001030303	-0.0212250244	-0.0477532004	0.186733095	0.0808863543	0.030144102	0.1265795579	-0.050395091	-0.026988325	0.1265209489	-0.0365908959	0.0815355191	0.1341566408	-0.1095710409	0.1293867884	-0.0287849654	-0.1238856859	-0.0510861433	0.1056783832	0.018866274	-0.0781619274	0.0374503331	-0.111375697	-0.0982970986	-0.1022459027	0.0459083352	-0.0961294277	0.0335584928	0.1095642343	-0.0691832762	0.1524644703	0.0366486921	0.009335994	-0.0009529488	-0.0068418353	-0.1289185842	0.0204492814	0.1267601484	0.0	0.0404571798634521	-0.0011352071973789	1.288695380980866e-06	0.0016367834025037	-0.0796407671364392	-0.0485579528481849	0.0023578747848065	0.0063426517900805	0.0597406015237567	0.1148241856198239	0.0035689394704202	0.0131845936032557	0.0001740030369207	-0.0004900024447092	2.4010239582099266e-07	3.0277056857626496e-08	0.0003029977493966	-0.0002609955208601	9.180763613940483e-08	6.811866190908706e-08	-2.002636135970928e-05	6.608905339087988e-07	4.367762978102571e-13	4.0105514930965694e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.5953064005724	-2.041778378489539	4.168858946867371	920823.1520660084	1162.4113688749426	3.4611530977138045	1351200.1904897178	11.979580765813864	987.5599964471796	-0.5735290249491527	975274.7465827536	0.3289355424591258	1024.9576739686909	929.1017858904293	1.208913	16.872837	0.106913266574384	0.0636970428359641	0.0472716519	-0.1274211457	-0.0563585665	0.0001919504	0.1166483917	-0.028390059	0.1511778374	0.1087510329	-0.0368145232	0.0262231834	-0.1340862441	-0.0009910391	0.0012784433	0.0243757548	0.0588817904	0.0921772892	0.0503306108	-0.0122982311	-0.0345456857	-0.2025386995	-0.0965495048	0.1475084999	-0.086453124	-0.0361076049	0.075380376	0.0888306206	0.0656295711	-0.1485520589	-0.1655795549	0.0170201407	0.0229353197	0.1140588301	0.0093564083	-0.0985124584	0.0995182611	0.0460301367	-0.0736571525	-0.0573166277	0.0802952664	0.0206587449	0.0872598611	0.1269285046	-0.1218156782	0.0846134491	0.0025764863	-0.076476143	0.1641670102	-0.0829864805	0.0074885189	-0.0844512307	-0.0366338018	-0.1660155197	-0.2066588036	0.0517445789	0.0774210774	-0.014452027	-0.1647268478	0.0679817969	-0.1499769921	0.0195155857	0.0098911821	0.1132788729	-0.0662157165	0.0401743243	0.1482367007	0.0450543216	0.0550624606	-0.010222033	-0.0707668443	0.0683467519	0.0057073191	-0.0758199441	-0.0907365965	-0.0643003043	-0.0883529974	0.0241601804	0.0322976242	-0.0102567923	-0.1280177706	0.0305135671	0.1231894842	0.0	0.0471076461928987	0.0066504663294466	4.422870239910297e-05	0.0022191303298353	-0.0869617176234101	-0.0073209504869709	5.359631603267947e-05	0.0075623403320137	0.1187376578927228	0.058997056368966	0.0140986314018492	0.0034806526602029	0.0002299177521878	5.5914715267100005e-05	3.1264553834008663e-09	5.2862172771090616e-08	0.0006570280424882	0.0003540302930915	4.316858486158759e-07	1.2533744842652417e-07	0.0002489244980616	0.0002689508594213	7.233456478346087e-08	6.196340573521951e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.0452681464916	-2.550038254080846	6.502695097275689	915935.64528159	1153.967450130687	-8.443918744255598	1331640.8759611195	71.29976375959103	984.9601541383132	-2.599842308866414	970146.5052401696	6.759180030971846	1022.0048012728475	929.2035218603094	0.940564	13.127481	0.1819079199199467	0.0919785298568366	-0.0238317767	-0.1298522126	0.0275953027	0.0565888414	0.0508478802	0.1577285042	0.1234673022	0.048572267	0.065736809	-0.1030816659	-0.0297342994	-0.1197048174	-0.0204827741	-0.0052146538	-0.0406333945	0.0117941314	0.0543319126	-0.0246164687	-0.0007643183	0.031186066	-0.033644658	0.1591779113	-0.0399530505	0.0910969434	0.0723490251	0.0052667435	0.0844375246	-0.0572779626	0.0903582731	0.0400827801	-0.0666345862	-0.0044419299	-0.1228070279	-0.0452736293	0.0244524289	-0.0635789412	-0.0320894296	0.0658933561	-0.0101985716	-0.0670229939	-0.0323648276	0.0320587409	-0.0336747715	-0.1211054386	-0.0760131112	-0.0074740382	0.1117468326	0.0319237797	0.0769820017	0.1217443173	0.0129214454	-0.0713839177	-0.0721674389	0.0204996531	0.082894939	-0.0739272492	-0.0572847522	0.1431912252	-0.0729612056	0.0622369608	-0.056198611	0.0332158637	0.0336348678	-0.0483760064	0.0185323406	0.0035000596	-0.0008089184	-0.1387886255	-0.0297186317	0.0458305306	-0.0116439949	0.0089371369	-0.1306325688	-0.0091807558	-0.0644161286	-0.0011884965	0.0571920718	-0.0136646012	-0.1267601484	0.0403865531	0.1182463722	0.0	0.0660593089742036	0.0189516627813049	0.0003591655221762	0.0043638323021492	-0.0133692664865634	0.0735924511368466	0.0054158488643291	0.0001787372863887	0.0760134923190776	-0.0427241655736451	0.0057780510145424	0.0018253543239642	-0.0006540671595741	-0.0008839849117618	7.81429324222694e-07	4.2780384923333126e-07	0.0006499320557451	-7.09598674309992e-06	4.224116770850518e-07	5.0353027858249815e-11	0.0002072125880036	-4.171191005800004e-05	1.7398834406866844e-09	4.293705662714967e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.8822757571396	1.8370076106480155	3.3745969615787312	919455.2187611912	1154.997161506204	1.0297113755170813	1334018.4430873883	1.0603055168692794	984.8875553669444	-0.0725987713688027	970003.496716676	0.0052705816042596	1021.2911032235236	928.8676797350628	0.8389109999999999	11.708716	0.0824904121407331	0.0543102760015682	-0.0392951094	-0.129528399	-0.0758072506	0.0226011559	0.0934342563	0.2171620143	0.0620190494	-0.0162757959	0.1178528329	-0.1518177871	-0.0643941104	-0.0969891083	-0.0281114858	-0.1303847439	-0.0468988141	-0.166894612	-0.0852054122	0.0180659415	-0.1220167527	0.0478862727	0.0448175093	0.0007609931	0.0099592748	0.021652181	0.0918049543	0.000867168	0.0148967327	0.0031849806	0.0916380465	-0.0790345004	-0.1877744015	-0.0211432082	-0.1893188556	-0.0395595953	0.0750142594	-0.1115407903	-0.0230659785	-0.0053895281	-0.2251979067	-0.1050587108	-0.1022612079	0.0107932008	0.0597185308	-0.1295760729	0.1022913002	0.0022226992	0.0182792571	0.0045843984	0.0597162146	0.0758392281	0.0419343154	-0.0636732951	-0.012298248	0.0748844944	0.1368872777	-0.0797598691	-0.0854109759	0.1485459087	-0.0553830044	0.1017072409	-0.0362406961	-0.0513131465	-0.0028199152	-0.0093421898	-0.0096709754	0.037266256	0.0814569428	-0.1374359041	-0.0321349307	0.1951229706	0.0141362111	0.0294206237	-0.0729676172	-0.0869174832	0.0255001296	-0.0343893634	5.33689e-05	-0.017062887	-0.125149223	0.0500063424	0.1119858834	0.0	0.0659447928531591	-0.0001145161210445	1.311394197907922e-08	0.004348715704446	-0.0246877886091567	-0.0113185221225933	0.0001281089430396	0.0006094869064104	0.1230291727344479	0.0470156804153703	0.0151361773437226	0.0022104742049202	-0.0009415571619744	-0.0002874900024003	8.265050148012455e-08	8.865298892652866e-07	0.0007819314590462	0.000131999403301	6.114168066461191e-07	1.742384247184643e-08	0.0001458681240705	-6.134446393309999e-05	3.763143255239405e-09	2.1277509619846786e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.8513407642364	1.969065007096788	3.877217002173072	923235.2990484308	1159.9933911491844	4.996229642980325	1345584.6675097847	24.962310645395306	985.4149725628912	0.5274171959467822	971042.6681511236	0.2781688985803664	1022.7612977859992	930.6997645299402	0.939505	13.112707	0.2114492399669518	0.1275829743395674	-0.096122074	-0.063320417	0.0391238362	-0.0574947224	0.0304881255	0.18945063	-0.0832665429	-0.0452434896	0.0474289118	-0.1454669249	-0.063573316	-0.0179141266	-0.043223376	-0.0575797286	0.0727216487	-0.048744227	0.024607523	-0.019396609	0.1182430993	-0.058089267	-0.0855253011	0.01039936	0.1369550946	-0.1473650514	-0.1176688802	-0.0414513453	0.0885366472	0.0097405876	0.0720766661	-0.0333866516	-0.0545412326	0.0368094917	-0.1428467024	0.0236450145	0.0774787865	-0.017206059	-0.0334885376	-0.0237586009	-0.076779926	0.0850407614	0.0145791253	-0.0419734071	0.007271772	-0.1421379552	-0.0291496824	-0.1339404202	-0.0094812161	-0.1640668603	-0.1299204968	-0.0189864401	0.1304340181	0.0162334475	0.0754502563	-0.0678339664	0.1222873954	-0.0917444857	-0.0192189409	0.1068488229	-0.0242404118	0.057139075	-0.0047457744	-0.0373588955	0.0206858794	0.0064846456	0.0003466981	-0.0221031887	0.0081883898	-0.0235444684	0.0355289775	0.1192642768	0.008961375	0.0224121261	0.0620342874	0.0252730872	-0.0183055754	-0.049593492	-0.0391032184	-0.0204492814	-0.1231894842	0.0593126253	0.1044777656	0.0	0.0166858958162094	-0.0492588970369497	0.0024264389372968	0.0002784191191893	-0.0108482237499316	0.0138395648592251	0.0001915335554926	0.0001176839585285	0.0169103054598309	-0.106118867274617	0.0002859584307447	0.0112612139916477	-0.0004500735535492	0.0004914836084252	2.4155613735065535e-07	2.025662036044046e-07	0.0011199700283779	0.0003380385693317	1.254332864464794e-06	1.1427007435582253e-07	0.0001307520859042	-1.5116038166300004e-05	2.2849460984503838e-10	1.7096107968299297e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.4721659728943	0.6208252086579478	0.3854239397051844	924428.7259406088	1166.255762616326	6.26237146714152	1360152.503835788	39.21729639246824	987.1443223967718	1.729349833880633	974453.9132401816	2.990650847942973	1025.7073421338755	937.2329820790357	0.933534	13.029364	0.0844171773404107	0.0549217578287935	-0.1253944431	0.0170477355	0.019887747	-0.1434427265	-0.0746975183	0.0307882977	-0.105893382	0.0617189275	-0.0013710554	0.0975192392	0.0536486139	0.0448168582	0.1183194306	0.0415453074	0.03501311	-0.1041863086	0.013869881	0.000687858	-0.0479192427	-0.0277001092	0.1852066869	-0.1081184839	0.1260150335	-0.097868369	-0.1666130782	-0.0120237477	-0.0535964533	0.0462520306	-0.0313312711	0.1163499906	-0.0552166484	0.1534597833	0.1257968377	0.1291982896	0.0208066532	0.0695316282	-0.0476045942	0.0953460603	-0.0199219596	0.046408205	-0.0729197258	-0.022418884	-0.011336825	-0.0145696351	0.1557870014	0.0616032863	-0.0581319478	-0.1029402932	-0.1932492447	-0.0650172087	0.1083632047	0.0175476579	0.0793750468	-0.0967074318	0.1111055899	-0.0015655189	0.0669009112	0.043235258	0.0763726043	-0.0140332878	0.0667247399	0.0011418706	0.0598669484	-0.0226923559	-0.0776192879	-0.0610930275	-0.0088107838	0.1374230709	0.0675685476	0.001323153	0.0045498375	0.0602799304	0.0898638842	-0.0402299939	0.0059298778	-0.0784412423	-0.0138671525	-0.0238214243	-0.1208863942	0.0682470576	0.0958056664	0.0	0.0168004733591402	0.0001145775429307	1.312801334405901e-08	0.0002822559050911	-0.0247198771545242	-0.0138716534045926	0.0001924227681771	0.0006110723265347	-0.0377130698374514	-0.0546233752972823	0.0014222756365644	0.0029837131288677	-0.0006970789095945	-0.0002470053560453	6.101164591506543e-08	4.859190062014571e-07	0.0011879540064987	6.798397812080004e-05	1.4112347215563132e-06	4.621821281129419e-09	0.0001319141736502	1.1620877460000005e-06	1.3504479294033617e-12	1.740134920981512e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.7345858311982	-0.7375801416961849	0.5440244654245642	923010.944412244	1162.3417597153607	-3.9140029009652153	1351038.3663782014	15.319418708764122	986.5472175933884	-0.597104803383445	973275.4125412564	0.3565341462235825	1024.57885834665	927.0835450404894	0.852414	11.897176	0.1615139963536516	0.0983736745489039	-0.1003625946	0.0871555037	0.0111235504	-0.1247589043	-0.0775943472	-0.0019624356	0.0962477541	0.0653182487	-0.0568861573	0.0539653596	0.0599266782	0.0169771088	0.1002489729	0.0147099801	0.0768868666	0.0598519743	0.0902341814	0.2046931971	-0.031277041	-0.2336422402	-0.0748427243	0.0349525513	0.1826581549	-0.1044048183	0.0350822916	-0.1188744114	-0.1284092663	0.1224776202	-0.0509615415	-0.0931603304	-0.0767704823	0.019299509	0.0946938334	0.1141642691	0.0600960006	-0.0098131171	-0.0650926516	-0.0152650532	0.0159189545	-0.020645653	0.1945093398	0.1605280015	0.0235674143	-0.0625593166	0.1076513808	0.0855534304	0.0294538632	-0.2014636559	-0.0579275606	-0.1605956796	0.0571968299	0.0844806204	0.087063133	-0.078843002	0.1434325447	-0.0389848666	-0.1132048431	-0.0283003793	0.0692034329	-0.015860593	0.0115180374	0.0159865216	0.0229888584	-0.0140662593	-0.0069465491	-0.0285553909	0.0480666022	0.09768524	-0.0040840826	-0.0093653163	0.0958987161	-0.0027600741	0.1421785442	-0.1229196428	0.0265081287	0.011202125	0.0311911195	-0.0271769657	-0.1182463722	0.0767536265	0.0860662011	0.0	0.0165940649778804	-0.0002064083812597	4.260441985429084e-08	0.0002753629924901	-0.0374210004978579	-0.0127011233433336	0.0001613185341825	0.0014003312782606	0.0614924242575227	0.0992054940949741	0.0037813182410671	0.0098417300586279	-4.998625231482048e-05	0.0006470926572796	4.1872890710527693e-07	2.4986254204808955e-09	0.0013770010327398	0.000189047026241	1.8961318441664757e-06	3.5738778130603125e-08	-1.99655535107008e-05	-0.0001518797271609	2.306745152246967e-08	3.9862332698865706e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
